dataset,id,group,exact,rows,bytes,hits,like_re2,rich_re2,literal_re2,chain_re2,joint_like_re2,joint_rich_re2,like_atoms,like_offered_bytes,literal_atoms,literal_offered_bytes,chain_atoms,chain_offered_bytes,trained_atoms,trained_offered_bytes,warm_rows,warm_atoms,source_warm_atoms,tail_source_atoms,tail_trained_atoms,cascade_atoms,cascade_offered_bytes,reverse_atoms,reverse_offered_bytes,chain_nodes,chain_leaves,chain_tokens,chain_literal_bytes,chain_relaxations,literal_nodes,literal_leaves,literal_relaxations,like_branches,like_tokens,like_literal_bytes,chain_cache_hits,chain_node_visits,baseline_fallback,chain_fallback,literal_fallback,ordered_re2,ordered_joint_like_re2,ordered_joint_rich_re2,position_atoms,position_visits,position_node_visits,position_cache_hits,position_peak_buffer_bytes,position_peak_memo_entries,ordered_nodes,ordered_leaves,ordered_relaxations,ordered_cascade_atoms,ordered_cascade_offered_bytes
uap,device_parsers:441,device_parsers,0,18213,1919759,12,12,12,12,12,12,12,983100,103607104,30493,3552687,18225,1921557,20273,2081261,1024,3072,1024,17201,17201,18471,1958767,983124,103610700,5,3,13,15,0,5,3,0,54,324,810,0,36450,0,0,0,12,12,12,36,15556,60,0,364,5,5,3,0,18471,1958767
uap,device_parsers:442,device_parsers,0,18213,1919759,2,2,2,15,2,2,2,36424,3839256,34264,3806751,18217,1920469,20265,2080173,1024,3072,1024,17193,17193,18219,1920731,36428,3839780,5,3,11,22,0,6,4,0,2,14,25,0,36433,0,0,0,2,2,2,6,1800,10,0,272,5,5,3,0,18219,1920731
uap,device_parsers:443,device_parsers,0,18213,1919759,22,22,22,31,31,22,22,327602,34522768,41971,5217462,42029,5224418,60271,7254333,1024,9216,1794,40235,51055,42355,5272200,327735,34541614,15,9,27,33,0,14,8,0,18,108,321,0,83990,0,0,0,24,22,22,238,49568,406,0,362,15,15,9,0,42229,5252886
uap,device_parsers:444,device_parsers,0,18213,1919759,3,3,3,3,3,3,3,109269,11517195,30484,3551342,18216,1920212,20264,2079916,1024,3072,1024,17192,17192,18225,1921571,109275,11518101,5,3,12,30,0,6,4,0,6,36,129,0,36432,0,0,0,3,3,3,9,3444,15,0,326,5,5,3,0,18225,1921571
uap,device_parsers:445,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,109272,11517723,30483,3551166,18215,1920036,20263,2079740,1024,3072,1024,17191,17191,18221,1920867,109276,11518277,5,3,11,27,0,6,4,0,6,30,111,0,36430,0,0,0,2,2,2,6,1832,10,0,286,5,5,3,0,18221,1920867
uap,device_parsers:446,device_parsers,0,18213,1919759,35,40,36,40,40,40,36,218119,22974424,30528,3557323,18260,1926193,20307,2085662,1024,3072,1027,17233,17235,18303,1932365,218200,22986060,5,3,13,23,0,6,4,0,12,96,186,0,36516,0,0,0,40,40,36,120,50124,200,0,362,5,5,3,0,18303,1932365
uap,device_parsers:447,device_parsers,0,18213,1919759,23,23,23,26,23,23,23,36406,3836589,18504,1954338,18240,1923442,20290,2083377,1024,3072,1024,17216,17218,18266,1927299,36452,3843375,5,3,9,28,0,6,4,0,2,10,37,0,36478,0,0,0,23,23,23,69,15592,115,0,334,5,5,3,0,18266,1927299
uap,device_parsers:448,device_parsers,0,18213,1919759,11,18213,18213,18213,18213,18213,18213,0,0,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18213,1919759,18213,1919759,1,1,4,0,0,1,0,0,1,1,0,0,18213,1,0,1,18213,18213,18213,18213,5813862,18213,0,986,1,1,1,0,18213,1919759
uap,device_parsers:449,device_parsers,0,18213,1919759,24,18213,18213,18213,18213,18213,18213,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,10,5,0,18213,1,1,1,18213,18213,18213,0,0,18213,0,0,1,1,0,0,0,0
uap,device_parsers:450,device_parsers,0,18213,1919759,6,6,6,6,6,6,6,109260,11515989,30487,3551744,18219,1920614,20267,2080318,1024,3072,1024,17195,17195,18237,1923179,109272,11517699,5,3,12,28,0,6,4,0,6,36,117,0,36438,0,0,0,6,6,6,18,6437,30,0,296,5,5,3,0,18237,1923179
uap,device_parsers:451,device_parsers,1,18213,1919759,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,26,0,8,5,0,2,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0
uap,device_parsers:452,device_parsers,0,18213,1919759,16,16,16,16,16,16,16,109230,11511831,30497,3553130,18229,1922000,20277,2081704,1024,3072,1024,17205,17205,18277,1928723,109262,11516313,5,3,12,25,0,6,4,0,6,36,99,0,36458,0,0,0,16,16,16,48,17289,80,0,320,5,5,3,0,18277,1928723
uap,device_parsers:453,device_parsers,0,18213,1919759,24,24,24,48,48,24,24,218390,23012578,52592,6598985,39589,4893605,44085,5212135,1024,6144,1610,37979,37941,39999,4952631,218487,23026893,9,6,21,29,0,10,7,0,12,72,204,0,68497,0,0,0,24,24,24,223,62847,344,0,402,9,9,6,0,39711,4911603
uap,device_parsers:454,device_parsers,0,18213,1919759,40,9520,9520,192,192,192,192,27922,2613756,42761,5183619,42945,5209718,59354,7073988,1024,9216,2162,40783,50138,43137,5237113,56486,6741278,14,9,48,33,0,10,6,0,2,6,19,0,86077,0,0,0,192,192,192,1708,785352,2663,0,360,14,14,9,0,43137,5237113
uap,device_parsers:455,device_parsers,0,18213,1919759,70,1787,70,11709,10850,1787,70,451974,46455306,30481,3550889,31555,3748230,30842,3565012,1024,3072,1518,30037,27770,284728,39441363,456352,47032628,5,3,20,8,0,3,2,0,27,405,153,0,60618,0,0,0,10734,1787,70,32550,22754076,54250,0,986,5,5,3,0,281596,39165612
uap,device_parsers:456,device_parsers,0,18213,1919759,34,8415,8415,8318,8318,8303,8303,28024,2627371,67248,8439262,78957,10025612,78269,9324953,1024,10240,3762,75195,68029,87303,11234899,78263,9885630,14,10,31,26,0,12,9,0,2,6,13,0,133390,0,0,0,1840,1834,1834,76550,16850898,109768,0,768,14,14,10,0,80815,10296070
uap,device_parsers:457,device_parsers,0,18213,1919759,36,18213,18213,11709,11709,11709,11709,0,0,32158,3685229,43867,5271579,47635,5534127,1024,6144,2376,41491,41491,43867,5271579,43867,5271579,9,6,19,15,0,7,5,0,1,1,0,0,86616,1,0,0,11050,11050,11050,69603,16921646,104730,0,986,9,9,6,0,43867,5271579
uap,device_parsers:458,device_parsers,1,18213,1919759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,15,0,8,6,0,6,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0
uap,device_parsers:459,device_parsers,0,18213,1919759,2,2,2,3,3,2,2,109272,11517432,30490,3552581,18219,1920887,21291,2160443,1024,4096,1024,17195,17195,18231,1923149,109278,11518554,6,4,16,16,0,9,6,0,6,30,75,0,36435,0,0,0,2,2,2,11,5562,17,0,386,6,6,4,0,18225,1922009
uap,device_parsers:460,device_parsers,0,18213,1919759,0,16126,16126,18213,18213,16126,16126,66622,2671814,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,84835,4591573,82748,4559664,1,1,3,0,0,1,0,0,24,108,54,0,18213,0,0,1,18213,16126,16126,18213,3875908,18213,0,986,1,1,1,0,84835,4591573
uap,device_parsers:461,device_parsers,0,18213,1919759,12,16124,16122,18213,18213,16124,16122,66660,2672156,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,84873,4591915,82784,4559988,1,1,4,0,0,1,0,0,24,132,54,0,18213,0,0,1,18213,16124,16122,18213,5813862,18213,0,986,1,1,1,0,84873,4591915
uap,device_parsers:462,device_parsers,0,18213,1919759,11,18213,17916,18213,18213,18213,17916,18213,1919759,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,36426,3839518,36426,3839518,1,1,3,0,0,1,0,0,48,264,60,0,18213,0,0,1,18213,18213,17916,18213,3875908,18213,0,986,1,1,1,0,36426,3839518
uap,device_parsers:463,device_parsers,0,18213,1919759,19,19,19,88,88,19,19,546093,57552872,42762,5182848,42762,5182848,39612,4093012,1024,5120,2162,40600,34492,45105,5511350,546150,57560576,8,5,21,30,0,8,5,0,30,210,495,0,73344,0,0,0,88,19,19,440,164424,704,0,342,8,8,5,0,45105,5511350
uap,device_parsers:464,device_parsers,0,18213,1919759,44,18213,18213,6511,6511,6511,6511,0,0,68009,8554039,68049,8559535,58547,6792689,1024,11264,3289,64760,47283,68049,8559535,68049,8559535,18,11,37,32,0,13,8,0,1,1,0,0,132510,1,0,0,2558,2558,2558,40562,9773658,73863,0,768,17,18,11,0,68049,8559535
uap,device_parsers:465,device_parsers,0,18213,1919759,3,3,3,3,3,3,3,109269,11517234,30490,3552209,18216,1920199,20264,2079903,1024,3072,1024,17192,17192,18225,1921519,109275,11518114,5,3,11,31,0,8,6,0,6,30,135,0,36432,0,0,0,3,3,3,9,2956,15,0,296,5,5,3,0,18225,1921519
uap,device_parsers:466,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,109275,11518068,30486,3551653,18214,1919921,20262,2079625,1024,3072,1024,17190,17190,18217,1920407,109277,11518392,5,3,11,24,0,7,5,0,6,30,93,0,36428,0,0,0,1,1,1,3,1116,5,0,326,5,5,3,0,18217,1920407
uap,device_parsers:467,device_parsers,0,18213,1919759,54,9520,9520,4161,4160,4160,4160,27922,2613756,256582,34251743,259467,34658769,195483,24388745,1024,40960,10266,249201,154523,264121,35359751,235375,32621689,63,40,127,135,0,48,31,0,2,6,19,0,443956,0,0,0,1648,1648,1648,106948,25810384,175482,0,768,58,63,40,0,261219,34920972
uap,device_parsers:468,device_parsers,0,18213,1919759,4,4,4,4,4,4,4,109258,11515534,30485,3551493,18217,1920363,20265,2080067,1024,3072,1024,17193,17193,18221,1920967,109266,11516742,5,3,14,25,0,6,4,0,6,54,99,0,36434,0,0,0,4,4,4,12,5936,20,0,332,5,5,3,0,18221,1920967
uap,device_parsers:469,device_parsers,0,18213,1919759,4,6,4,7,7,6,4,109260,11515929,30488,3551890,18220,1920760,20269,2080590,1024,3072,1024,17196,17197,18244,1924141,109272,11517679,5,3,12,28,0,6,4,0,6,42,117,0,36440,0,0,0,7,6,4,21,7744,35,0,344,5,5,3,0,18244,1924141
uap,device_parsers:470,device_parsers,0,18213,1919759,13,13,13,28,28,13,13,327705,34538890,63150,8026070,63150,8026070,74985,9481390,1024,7168,2542,60608,67817,63525,8078760,327763,34546547,12,7,21,38,0,12,7,0,18,90,321,0,116140,0,0,0,28,13,13,196,42086,336,0,332,12,12,7,0,63525,8078760
uap,device_parsers:471,device_parsers,0,18213,1919759,3,3,3,5,5,3,3,327805,34551612,65239,8281665,65239,8281665,66530,8250007,1024,7168,2914,62325,59362,65300,8290197,327818,34553421,12,7,21,38,0,12,7,0,18,90,321,0,119241,0,0,0,5,3,3,35,7540,60,0,286,12,12,7,0,65300,8290197
uap,device_parsers:472,device_parsers,1,18213,1919759,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,24,58,0,13,8,0,24,72,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0
uap,device_parsers:473,device_parsers,0,18213,1919759,185,186,186,192,192,186,186,760735,80028411,32937,3901854,21020,2322360,28623,2946646,1024,8192,1034,19986,20431,24873,2878455,761850,80188421,13,8,27,35,0,9,6,0,42,252,711,193,42016,0,0,0,186,186,186,1704,429505,2656,0,544,14,13,8,0,24621,2841747
uap,device_parsers:474,device_parsers,0,18213,1919759,4,4,4,4,4,4,4,109268,11517044,30012,3521182,18226,1921731,23344,2320697,1024,6144,1024,17202,17200,18240,1923857,109285,11519622,9,6,18,41,0,11,8,0,6,22,129,0,36447,0,0,0,4,4,4,24,5408,36,0,334,9,9,6,0,18240,1923857
uap,device_parsers:475,device_parsers,0,18213,1919759,8,18213,18213,18213,18213,18213,18213,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,18213,1,1,1,18213,18213,18213,0,0,18213,0,0,1,1,0,0,0,0
uap,device_parsers:476,device_parsers,1,18213,1919759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,9,0,4,3,0,3,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
uap,device_parsers:477,device_parsers,1,18213,1919759,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,42,54,0,19,13,0,44,132,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0
uap,device_parsers:478,device_parsers,0,18213,1919759,10,10,10,13,13,10,10,72845,7678129,50053,6362050,50053,6362050,55860,7091783,1024,5120,2024,48029,50740,50098,6368199,72888,7683932,8,5,15,21,0,8,5,0,4,12,60,0,90317,0,0,0,13,10,10,65,13910,104,0,292,8,8,5,0,50098,6368199
uap,device_parsers:479,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,72852,7679036,42750,5182160,42750,5182160,38200,4597042,1024,4096,2162,40588,34104,42754,5182724,72856,7679600,6,4,12,31,0,6,4,0,4,12,78,0,73231,0,0,0,1,1,1,4,952,6,0,284,6,6,4,0,42754,5182724
uap,device_parsers:480,device_parsers,0,18213,1919759,11,11,11,11,11,11,11,36426,3839518,30492,3552361,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18235,1922703,36437,3840990,1,1,5,11,0,4,3,0,2,6,23,0,18213,0,0,0,11,11,11,11,5932,11,0,320,1,1,1,0,18235,1922703
uap,device_parsers:481,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,36426,3839518,30482,3551017,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18215,1920015,36427,3839646,1,1,5,12,0,4,3,0,2,6,25,0,18213,0,0,0,1,1,1,1,516,1,0,258,1,1,1,0,18215,1920015
uap,device_parsers:482,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,36426,3839518,30482,3551017,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18215,1920015,36427,3839646,1,1,5,12,0,4,3,0,2,6,25,0,18213,0,0,0,1,1,1,1,516,1,0,258,1,1,1,0,18215,1920015
uap,device_parsers:483,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,36426,3839518,30483,3551157,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18217,1920295,36428,3839786,1,1,5,13,0,4,3,0,2,6,27,0,18213,0,0,0,2,2,2,2,1080,2,0,272,1,1,1,0,18217,1920295
uap,device_parsers:484,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,36426,3839518,30483,3551151,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18217,1920283,36428,3839780,1,1,5,13,0,4,3,0,2,6,27,0,18213,0,0,0,2,2,2,2,1056,2,0,268,1,1,1,0,18217,1920283
uap,device_parsers:485,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,36426,3839518,30483,3551151,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18217,1920283,36428,3839780,1,1,5,13,0,4,3,0,2,6,27,0,18213,0,0,0,2,2,2,2,1056,2,0,268,1,1,1,0,18217,1920283
uap,device_parsers:486,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,36426,3839518,30483,3551149,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18217,1920279,36428,3839778,1,1,5,13,0,4,3,0,2,6,27,0,18213,0,0,0,2,2,2,2,1048,2,0,268,1,1,1,0,18217,1920279
uap,device_parsers:487,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,36426,3839518,30483,3551149,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18217,1920279,36428,3839778,1,1,5,13,0,4,3,0,2,6,27,0,18213,0,0,0,2,2,2,2,1048,2,0,268,1,1,1,0,18217,1920279
uap,device_parsers:488,device_parsers,0,18213,1919759,6,6,6,6,6,6,6,36426,3839518,30487,3551727,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18225,1921435,36432,3840356,1,1,8,14,0,4,3,0,2,12,29,0,18213,0,0,0,6,6,6,6,5908,6,0,288,1,1,1,0,18225,1921435
uap,device_parsers:489,device_parsers,0,18213,1919759,0,0,0,6,0,0,0,36426,3839518,30500,3553049,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18213,1919759,36426,3839518,1,1,5,13,0,4,3,0,2,6,27,0,18213,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18213,1919759
uap,device_parsers:490,device_parsers,0,18213,1919759,0,0,0,15,15,0,0,72852,7679036,30538,3558842,18232,1922410,19251,2001548,1024,2048,1029,17203,17203,18292,1930470,72852,7679036,3,2,12,13,0,6,5,0,4,42,56,0,36445,0,0,0,0,0,0,30,17380,45,0,320,3,3,2,0,18232,1922410
uap,device_parsers:491,device_parsers,0,18213,1919759,13,13,13,19,13,13,13,18213,1919759,34275,3807392,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18226,1921062,18226,1921062,1,1,7,9,0,5,4,0,1,8,9,0,18213,0,0,0,13,13,13,13,7896,13,0,264,1,1,1,0,18226,1921062
uap,device_parsers:492,device_parsers,0,18213,1919759,36,36,36,42,42,36,36,36403,3836527,50322,5693696,50280,5688545,38523,4005024,1024,4096,2871,47409,34427,50341,5695856,36524,3850712,6,4,15,13,0,7,5,0,2,12,16,0,84517,0,0,0,42,36,36,168,38982,252,0,326,6,6,4,0,50341,5695856
uap,device_parsers:493,device_parsers,0,18213,1919759,68,68,68,68,68,68,68,18213,1919759,18349,1939077,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18281,1929418,18281,1929418,1,1,6,6,0,4,3,0,1,6,6,0,18213,0,0,0,68,68,68,68,48635,68,0,440,1,1,1,0,18281,1929418
uap,device_parsers:494,device_parsers,0,18213,1919759,19,19,19,1739,39,19,19,109227,11511307,43088,5314663,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18396,1946532,109246,11513992,1,1,10,10,0,6,4,0,6,36,69,0,18213,0,0,0,39,19,19,39,51381,39,0,524,1,1,1,0,18396,1946532
uap,device_parsers:495,device_parsers,1,18213,1919759,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,20,0,8,5,0,6,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0
uap,device_parsers:496,device_parsers,0,18213,1919759,51,51,51,539,268,51,51,272852,28745525,54736,6801009,42761,5183771,46023,5729705,1024,4096,2162,40599,41927,46438,5762461,273017,28769924,6,4,22,14,0,8,5,0,15,186,177,0,73242,0,0,0,155,51,51,1065,608720,1601,0,768,6,6,4,0,44743,5479216
uap,device_parsers:497,device_parsers,0,18213,1919759,34,37,34,37,37,37,34,54565,5749561,18213,1919759,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18250,1924617,54602,5754419,1,1,5,4,0,1,1,0,3,15,14,0,18213,0,0,0,37,37,34,37,19580,37,0,434,1,1,1,0,18250,1924617
uap,device_parsers:498,device_parsers,0,18213,1919759,1,18213,18213,1,1,1,1,18213,1919759,19150,2017705,18510,1950701,19240,1999883,1024,2048,1030,17480,17192,18511,1950810,36723,3870460,3,2,18,33,0,6,5,0,1,4,0,0,36723,0,0,0,1,1,1,2,1274,3,0,220,3,3,2,0,18511,1950810
uap,device_parsers:499,device_parsers,0,18213,1919759,2,12249,12243,3,3,3,3,30141,2501721,19492,2054210,18853,1987315,22932,2304855,1024,5120,1042,17811,17812,18856,1987617,43030,4198055,7,5,25,33,0,9,7,0,3,15,6,0,37237,0,0,0,3,3,3,15,3540,21,0,220,7,7,5,0,18856,1987617
uap,device_parsers:500,device_parsers,0,18213,1919759,2,18213,18213,2,2,2,2,18213,1919759,19183,2021298,18544,1954403,22636,2273350,1024,5120,1030,17514,17516,18546,1954600,36757,3874162,7,5,25,33,0,9,7,0,1,4,0,0,36774,0,0,0,2,2,2,10,2272,14,0,202,7,7,5,0,18546,1954600
uap,device_parsers:501,device_parsers,0,18213,1919759,94,12249,12243,96,96,96,96,60267,5001908,19437,2047466,18894,1990370,25151,2481130,1024,7168,1036,17858,17983,19084,2009762,73197,6701297,9,7,29,41,0,10,8,0,6,30,21,0,37235,0,0,0,94,94,94,671,117526,863,0,248,9,9,7,0,19081,2009462
uap,device_parsers:502,device_parsers,0,18213,1919759,6,18213,18213,6,6,6,6,36231,3811369,19155,2018282,18516,1951387,20298,2084660,1024,3072,1030,17486,17226,18527,1952602,54747,5762756,4,3,19,32,0,6,5,0,2,9,7,0,36729,0,0,0,6,6,6,18,7980,24,0,316,4,4,3,0,18527,1952602
uap,device_parsers:503,device_parsers,0,18213,1919759,15,18213,18213,72,22,22,22,53182,5626348,19221,2024988,18532,1952897,20574,2111943,1024,3072,1030,17502,17502,18585,1958229,71714,7579245,4,3,20,27,0,6,5,0,3,14,6,0,36745,0,0,0,22,22,22,66,24737,88,0,256,4,4,3,0,18585,1958229
uap,device_parsers:504,device_parsers,0,18213,1919759,48,18213,18213,97,97,97,97,0,0,19469,2051456,18927,1994978,24077,2397578,1024,6144,1046,17881,17933,18927,1994978,18927,1994978,8,6,28,35,0,9,7,0,1,1,0,0,37292,1,0,0,96,96,96,581,127020,775,0,334,8,8,6,0,18927,1994978
uap,device_parsers:505,device_parsers,0,18213,1919759,17,25,24,18,18,18,18,18213,1919759,19566,2061873,18830,1984561,22380,2247831,1024,5120,1042,17788,17260,18848,1986747,18292,1929186,7,5,28,38,0,10,8,0,1,7,3,0,37195,0,0,0,18,18,18,90,28974,126,0,334,7,7,5,0,18848,1986747
uap,device_parsers:506,device_parsers,0,18213,1919759,94,12249,12243,97,97,97,97,271089,22497243,43262,5219410,42720,5162932,37131,3858678,1024,8192,1808,40912,28939,43483,5244655,305737,27199530,11,8,32,44,0,13,9,0,27,147,180,0,73130,0,0,0,96,96,96,775,125208,1066,0,334,11,11,8,0,43476,5243955
uap,device_parsers:507,device_parsers,0,18213,1919759,6,18213,18213,6,6,6,6,18213,1919759,19155,2018224,18516,1951329,20558,2110375,1024,3072,1030,17486,17486,18522,1951957,36729,3871088,4,3,19,35,0,6,5,0,1,4,0,0,36729,0,0,0,6,6,6,18,6940,24,0,244,4,4,3,0,18522,1951957
uap,device_parsers:508,device_parsers,0,18213,1919759,41,18213,18213,41,41,41,41,36133,3798518,19190,2021816,18551,1954921,20471,2105160,1024,3072,1032,17519,17399,18633,1963361,54684,5753439,4,3,19,33,0,6,5,0,2,9,8,0,36764,0,0,0,41,41,41,123,47470,164,0,244,4,4,3,0,18633,1963361
uap,device_parsers:509,device_parsers,0,18213,1919759,2,12249,12243,2,2,2,2,30141,2501721,19447,2048662,18808,1981767,21868,2220007,1024,4096,1036,17772,17772,18810,1981992,42985,4192507,6,4,22,59,0,8,6,0,3,15,6,0,37318,0,0,0,2,2,2,8,2634,12,0,250,6,6,4,0,18810,1981992
uap,device_parsers:510,device_parsers,0,18213,1919759,294,18213,18213,297,297,297,297,18213,1919759,19149,2017596,18510,1950701,19528,2029895,1024,2048,1030,17480,17480,18807,1981643,36723,3870460,3,2,18,26,0,5,4,0,1,4,0,0,36723,0,0,0,297,297,297,594,355530,891,0,334,3,3,2,0,18807,1981643
uap,device_parsers:511,device_parsers,0,18213,1919759,59,59,59,60,60,59,59,36425,3839424,19696,2013365,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18332,1939989,36484,3849468,1,1,6,14,0,3,2,0,2,11,30,0,18213,0,0,0,60,59,59,60,51110,60,0,490,1,1,1,0,18332,1939989
uap,device_parsers:512,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,1165569,122859158,18223,1920592,18222,1920506,26415,2559399,1024,9216,1024,17198,17199,18223,1920592,1165576,122859760,14,9,33,52,0,15,10,0,64,864,3072,0,36441,0,0,0,1,1,1,9,1358,14,0,174,14,14,9,0,18223,1920592
uap,device_parsers:513,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,36425,3839456,18279,1926215,18277,1926091,21350,2164517,1024,4096,1028,17249,17254,18278,1926153,36428,3839642,6,4,19,39,0,8,6,0,2,21,70,0,36522,0,0,0,1,1,1,4,640,6,0,126,6,6,4,0,18278,1926153
uap,device_parsers:514,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,18213,1919759,18221,1920411,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18214,1919836,18214,1919836,1,1,15,45,0,6,5,0,1,15,45,0,18213,0,0,0,1,1,1,1,1092,1,0,156,1,1,1,0,18214,1919836
uap,device_parsers:515,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,18213,1919759,18219,1920419,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18214,1919869,18214,1919869,1,1,19,42,0,8,7,0,1,19,42,0,18213,0,0,0,1,1,1,1,1998,1,0,222,1,1,1,0,18214,1919869
uap,device_parsers:516,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,18213,1919759,18218,1920159,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18214,1919839,18214,1919839,1,1,18,45,0,7,6,0,1,18,45,0,18213,0,0,0,1,1,1,1,1377,1,0,162,1,1,1,0,18214,1919839
uap,device_parsers:517,device_parsers,0,18213,1919759,61,72,61,667,72,72,61,18213,1919759,18880,1975756,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18285,1927268,18285,1927268,1,1,6,6,0,3,2,0,1,7,6,0,18213,0,0,0,72,72,61,72,37905,72,0,478,1,1,1,0,18285,1927268
uap,device_parsers:518,device_parsers,0,18213,1919759,932,1040,932,1040,1040,1040,932,424681,45248202,29414,3033005,31609,3156167,34763,3419989,1024,6144,1587,30022,28619,44138,4151585,429607,45577493,9,6,38,19,0,5,3,0,24,144,224,0,56657,0,0,0,1040,1040,932,6240,1604464,9360,0,498,9,9,6,0,44138,4151585
uap,device_parsers:519,device_parsers,0,18213,1919759,58,58,58,58,58,58,58,18213,1919759,18213,1919759,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18271,1925775,18271,1925775,1,1,4,6,0,1,1,0,1,5,6,0,18213,0,0,0,58,58,58,58,18222,58,0,314,1,1,1,0,18271,1925775
uap,device_parsers:520,device_parsers,0,18213,1919759,9,9,9,9,9,9,9,72832,7677067,18272,1925598,18252,1923620,24403,2403425,1024,7168,1024,17228,17235,18268,1925191,72875,7681293,11,7,29,50,0,13,9,0,4,48,126,0,36495,0,0,0,9,9,9,57,13802,90,0,202,11,11,7,0,18268,1925191
uap,device_parsers:521,device_parsers,0,18213,1919759,27,27,27,101,66,27,27,36416,3838264,18481,1958868,18380,1944619,19399,2023598,1024,2048,1029,17351,17351,18502,1961467,36470,3844476,3,2,9,14,0,4,3,0,2,12,30,0,36593,0,0,0,66,27,27,132,57254,198,0,488,3,3,2,0,18502,1961467
uap,device_parsers:522,device_parsers,0,18213,1919759,6,6,6,6,6,6,6,18213,1919759,18219,1920380,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18219,1920380,18219,1920380,1,1,6,7,0,3,2,0,1,6,7,0,18213,0,0,0,6,6,6,6,3135,6,0,222,1,1,1,0,18219,1920380
uap,device_parsers:523,device_parsers,0,18213,1919759,4,4,4,4,4,4,4,18213,1919759,18403,1943200,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18217,1920241,18217,1920241,1,1,8,20,0,4,3,0,1,8,20,0,18213,0,0,0,4,4,4,4,3402,4,0,246,1,1,1,0,18217,1920241
uap,device_parsers:524,device_parsers,0,18213,1919759,33,33,33,33,33,33,33,18213,1919759,18364,1934413,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18246,1923848,18246,1923848,1,1,8,11,0,4,3,0,1,8,11,0,18213,0,0,0,33,33,33,33,28854,33,0,264,1,1,1,0,18246,1923848
